Id,SalePrice
1461,119848.65114198113
1462,163656.0036718206
1463,182553.76131662616
1464,202586.89886108445
1465,189094.28973820317
1466,171504.24369853316
1467,169891.48888976662
1468,165007.52680232417
1469,193609.69744084633
1470,120345.14689560168
1471,183755.59915435815
1472,95417.55959740383
1473,94012.71170276003
1474,146509.031401876
1475,113020.15629544786
1476,379069.2855255988
1477,251975.7123801086
1478,306836.2955709453
1479,316836.84648622887
1480,503906.5705690397
1481,332406.14225623885
1482,214961.07629573837
1483,178894.0480466655
1484,165263.19108832726
1485,184522.09885631694
1486,191734.31395149467
1487,332004.48873930064
1488,232480.85315396142
1489,198246.48829897953
1490,219798.1405250824
1491,192940.80684882955
1492,90228.66837582224
1493,182831.26837882487
1494,277484.1823383571
1495,276270.53422224894
1496,236811.83914958965
1497,174987.01899114074
1498,170285.15406838668
1499,164203.17044833483
1500,157365.4885749837
1501,173172.02495088684
1502,147483.1953593997
1503,286464.109144702
1504,232850.19707138842
1505,219231.98668526328
1506,185768.77940474235
1507,243410.70509079326
1508,199363.74873573118
1509,167295.29318837365
1510,143875.4463568628
1511,143885.18756883033
1512,164359.3655352649
1513,140830.2119692227
1514,146156.75312220465
1515,197128.37873615694
1516,145309.16430571635
1517,166300.1040812479
1518,130427.62697407015
1519,206376.52530799032
1520,131161.51991710434
1521,137972.96616310632
1522,167290.14880072323
1523,115610.91074195509
1524,124012.50066180335
1525,121239.75214396018
1526,112826.05505653565
1527,102377.06149262941
1528,133448.141662599
1529,154257.114344854
1530,180280.9953096377
1531,108097.54075058663
1532,94222.44348656869
1533,143482.2948542849
1534,121500.50006382272
1535,150938.2096308273
1536,112117.25770666456
1537,60394.830568918995
1538,146973.98097569664
1539,192856.013409532
1540,90511.08740267696
1541,150817.4134904055
1542,142544.3390785988
1543,204528.54769706112
1544,77495.07644994612
1545,107879.06719707733
1546,131588.9532090895
1547,140699.35252795793
1548,136462.63004150311
1549,111607.67327722716
1550,134415.29775876066
1551,102111.09084627203
1552,138713.95489558496
1553,148105.8436450453
1554,116370.43822521494
1555,164076.1537912165
1556,90549.70782327454
1557,101413.58602764548
1558,95175.49500093705
1559,76501.48090211506
1560,130753.8183562673
1561,123531.46517285577
1562,128610.25403336782
1563,117101.41605365498
1564,154519.55378539703
1565,150233.38147999774
1566,241492.64614080056
1567,74777.23913663477
1568,222214.72449989722
1569,126133.29829740911
1570,138122.6085724003
1571,122117.57551581145
1572,140702.2974659608
1573,250618.03192806354
1574,116272.93404049476
1575,219068.532226283
1576,237837.80595380897
1577,200132.4354290098
1578,144143.40897157148
1579,140105.7061230947
1580,194805.88526902357
1581,152160.26165594722
1582,125458.49458790779
1583,291255.44603095774
1584,214884.25667880464
