Id,SalePrice
1461,118231.01972326142
1462,158613.4472567101
1463,181608.6124067664
1464,203191.37353782333
1465,188402.38746777197
1466,170889.93368368942
1467,170801.14343504419
1468,163192.4042359424
1469,190297.56746642996
1470,120252.92868799987
1471,182243.85173583354
1472,95693.8742967867
1473,94334.37789856696
1474,143478.0270184254
1475,110525.80649374
1476,375456.34452133183
1477,251372.9669061005
1478,305998.40003565315
1479,317073.19732290757
1480,506626.54933318275
1481,333944.06818573334
1482,214890.79239463047
1483,176372.06675460548
1484,166208.88020904933
1485,185315.335490913
1486,192209.6926518282
1487,330017.3986220789
1488,233540.7783016782
1489,198838.17361279487
1490,219632.46336949957
1491,195597.1595036114
1492,91556.64015425337
1493,183773.5525720262
1494,274676.8708363543
1495,274149.3659027583
1496,236006.69993043592
1497,175817.2569487894
1498,169953.01380932238
1499,161789.2404641619
1500,154591.67429162835
1501,174863.2898539094
1502,147216.97495657063
1503,293546.8856107134
1504,233970.2175431524
1505,218992.39671040728
1506,188203.5950796952
1507,238151.38553474663
1508,202327.0111321232
1509,168497.56284378647
1510,143062.92587635192
1511,142522.69915459096
1512,163478.8024008465
1513,139411.04427005613
1514,144125.6097819095
1515,206523.87732751202
1516,148837.34995837905
1517,166072.65798099927
1518,132393.63133062638
1519,203138.92398407767
1520,130693.45583504328
1521,135814.08604207868
1522,169097.19932430866
1523,114509.05933484141
1524,125132.25410820026
1525,120809.37763465387
1526,112328.40633405067
1527,103373.36550884377
1528,134657.56143429602
1529,153740.23507579998
1530,180558.05817556134
1531,108790.45033002587
1532,91491.94476498061
1533,142252.57024426048
1534,120797.35895883635
1535,150327.83752039433
1536,110389.39407118384
1537,59109.1883418505
1538,152894.96702168952
1539,188573.84116026948
1540,89105.2890924317
1541,151130.3060678023
1542,141959.04561059998
1543,204280.1184359435
1544,78685.15710065296
1545,105389.18689980693
1546,133462.54511247302
1547,135753.6360335821
1548,132210.4572655474
1549,113189.16717241974
1550,135225.959524017
1551,102435.89950958613
1552,135623.28551451475
1553,147000.79054865576
1554,116345.91130491046
1555,163722.4679842039
1556,88967.6726074986
1557,95440.59190628375
1558,95544.8895936946
1559,74450.97508205213
1560,131646.6630349938
1561,123473.52245434576
1562,129446.92079299942
1563,118284.24555568177
1564,154970.94674468332
1565,150777.30553664203
1566,240452.04034103296
1567,76558.2695806851
1568,223447.723887366
1569,128233.74363691945
1570,139164.01207882664
1571,123298.29005249645
1572,140724.376137105
1573,253185.79596241802
1574,120142.77367149014
1575,219699.58300569077
1576,244818.4351098634
1577,198896.92885794953
1578,148464.14122550553
1579,138068.184012668
1580,198744.99233042804
1581,149626.05799361915
1582,125342.54392906597
1583,290225.1688276361
1584,217509.01337439968
1585,135951.4730169138
1586,72236.46346419129
1587,99723.10099846026
