Id,SalePrice
1461,118145.08219851812
1462,156260.01159903922
1463,180876.52566736244
1464,200549.8990183291
1465,190680.64709285335
1466,172635.79179926353
1467,169232.672568223
1468,162933.8239212417
1469,190331.47479535878
1470,121031.00943683881
1471,177150.5044262418
1472,95936.01842137266
1473,94589.43988159091
1474,142518.91604567043
1475,109544.52874502214
1476,386910.34211734415
1477,253333.4305495501
1478,311404.7128826141
1479,318573.16545723827
1480,470107.1303186356
1481,328870.25269399583
1482,216067.06675151718
1483,173845.17307026958
1484,165849.12260233582
1485,193380.10610274444
1486,189962.93605490672
1487,326756.06278750236
1488,232462.0688218641
1489,201025.16383628012
1490,217636.97599877138
1491,196683.24666392375
1492,92994.76761425525
1493,190077.8945667529
1494,271874.38923791173
1495,273749.26491494826
1496,230173.53519025358
1497,173909.08196850686
1498,172999.3409656025
1499,164885.40319995343
1500,155596.44504229995
1501,174530.30017576044
1502,148074.7007920875
1503,276438.17258089804
1504,237540.05643422634
1505,217354.59260789288
1506,180854.23983899754
1507,241076.5293635833
1508,201254.04761158684
1509,169140.91158266764
1510,143738.36810594564
1511,142349.81438892166
1512,161876.59344248127
1513,151687.76921776705
1514,139407.8943555954
1515,205327.21413647226
1516,154845.2457090041
1517,162175.85255461335
1518,129941.64819987894
1519,202511.50681829813
1520,132223.28786722926
1521,134828.47171803509
1522,169349.96874365566
1523,115293.06073451226
1524,126454.98998076514
1525,121511.73398572832
1526,111844.89548973723
1527,104557.16976778512
1528,131779.52493674983
1529,152385.74172838466
1530,178224.0522269712
1531,108545.839058274
1532,90990.54610382675
1533,135852.4672978894
1534,122972.71203474632
1535,149999.03854681007
1536,104664.94229358698
1537,58800.89679346696
1538,145019.84582023215
1539,194576.053559296
1540,90727.31578265956
1541,150252.37312689106
1542,141405.32850629976
1543,209114.71181025667
1544,79239.40430725252
1545,109377.25643094015
1546,138004.16681676777
1547,134851.20408265284
1548,133173.0145243275
1549,118110.50011972815
1550,137885.1099088972
1551,101156.7996112426
1552,135722.69331781144
1553,143561.8194195938
1554,114243.99949135825
1555,164230.38872489778
1556,88635.7651406032
1557,89263.6095556884
1558,99804.2920641259
1559,70536.79206677499
1560,129810.39615756502
1561,121622.25480026618
1562,130029.19565182817
1563,120009.30979737602
1564,154067.4751104143
1565,153634.92816610102
1566,241037.14244857468
1567,76038.11765160823
1568,218228.46654132358
1569,128222.72284032489
1570,143655.39963474014
1571,118831.27677421598
1572,140254.94451605913
1573,252937.42624042588
1574,118024.67968710238
1575,219583.4259967819
1576,242276.3195513895
1577,200822.3237712271
1578,151557.43860002735
1579,138037.9781825736
1580,197984.8636380745
1581,149267.1661944891
1582,126620.47396184332
1583,283794.5334431988
1584,218817.91783331503
1585,137332.9435626581
1586,72310.52470068535
1587,103291.47646599653
1588,148898.46151513138
1589,94935.8108254074
1590,134323.70413397482
1591,95929.01972873308
1592,117464.52910170527
1593,122245.16011497285
1594,143851.93536157205
1595,102187.45056270827
1596,227848.91690289814
1597,195874.1399221825
1598,232441.22880168384
1599,160908.33188283752
1600,161739.38159340917
1601,66754.35511019421
1602,105298.65966391275
1603,85751.6446466765
1604,259612.25890643866
1605,239859.08657070246
