id,SalePrice
1461,113037.1650554457
1462,159068.6338247465
1463,182726.43510405184
1464,201953.24483196187
1465,193948.52388472797
1466,169278.74567187845
1467,174047.57551512014
1468,161214.07713949253
1469,199523.53371522593
1470,111311.50901786165
1471,182736.04163769796
1472,97687.36518712174
1473,94321.53038910727
1474,144138.06731496513
1475,105611.81245701782
1476,362692.19285500556
1477,245618.86708305645
1478,311478.38776623184
1479,318188.2269130637
1480,504735.7725844676
1481,327560.0853646746
1482,219753.43931788937
1483,179807.30755814805
1484,164944.9556596585
1485,188074.85594536798
1486,192811.81154372555
1487,323984.957685368
1488,230180.43530770022
1489,187552.54182731145
1490,226329.3154710845
1491,193664.58422773442
1492,89803.79375491239
1493,185340.58042225384
1494,280112.61904519267
1495,285100.50545294664
1496,228367.31910299312
1497,178742.48766780336
1498,173090.71707957357
1499,162111.99369506276
1500,154133.70072002293
1501,173271.66380513905
1502,148945.16263805216
1503,286448.13352762733
1504,233518.57832750402
1505,216613.97972698553
1506,194928.90476882324
1507,237713.62655748162
1508,204060.2992229352
1509,167940.3905370122
1510,139774.0120617575
1511,144108.93138661952
1512,167589.5957785801
1513,146151.14307994838
1514,147610.42683436075
1515,205590.98503636394
1516,159845.73052544324
1517,178916.31234389107
1518,134065.507296749
1519,202219.35490039724
1520,121765.75121558455
1521,128973.4177231404
1522,172251.90806941863
1523,110572.16652919727
1524,128040.50078365779
1525,120016.81526045289
1526,111939.62707774903
1527,104785.68217564365
1528,139633.28514428233
1529,150412.56946731042
1530,189165.546382424
1531,110787.57189232309
1532,94178.61758827697
1533,146476.7170001015
1534,126161.34242242064
1535,149296.07445666453
1536,109456.46090132066
1537,58284.96254697823
1538,145958.90607956043
1539,178572.70897745405
1540,95058.95249334477
1541,151069.7979795169
1542,142297.72596195838
1543,186663.89160812477
1544,83961.81225520307
1545,114280.94544719865
1546,135990.9677315834
1547,137371.91722288213
1548,137275.16004045669
1549,116200.89075753081
1550,131036.29157907228
1551,104243.78841985024
1552,125879.64753583776
1553,141688.65379300728
1554,117215.27314147312
1555,158963.40870579027
1556,90050.32743678775
1557,100549.31343562939
1558,99399.05216088142
1559,61013.616779319855
1560,133396.76398795212
1561,121152.61354050753
1562,126725.0210412964
1563,112983.73013662986
1564,153120.35091581222
1565,146704.36838984437
1566,238279.5466500418
1567,75887.31378477885
1568,221624.30154968656
1569,126497.86938135124
1570,139001.52393502698
1571,126430.29840734604
1572,138916.8927685324
1573,245512.18455465056
1574,122886.33120925153
1575,220251.30891401507
1576,251807.09696465143
1577,187188.71671608146
1578,147297.8121389383
1579,139224.92751353237
1580,201012.88646271473
1581,154960.27269194182
1582,122110.78571499004
1583,287003.0666115258
1584,210524.69116408788
1585,131701.07693555113
1586,72694.99134041223
1587,99114.23096539354
1588,148055.79039911626
1589,96354.95986636297
1590,135541.7835638909
1591,91756.27394006154
1592,118184.50665704951
1593,119746.23083418254
1594,131804.86459495072
1595,102079.0778930322
1596,222139.50600068131
1597,197939.02209659558
1598,230324.78263725387
1599,163258.01702153913
1600,160702.55765585008
1601,65583.38204834017
1602,111270.77996245777
1603,70088.43902129577
1604,251719.53040261008
1605,244152.99332900404
1606,173462.25558644749
1607,182705.30411813638
1608,220965.68223895595
1609,180616.29646876134
1610,148909.87805794252
1611,143368.21011956257
1612,177807.53450531172
1613,161884.7514646521
1614,118614.22051084678
1615,97826.66225312912
1616,80060.23433099761
1617,95748.51090236877
1618,124395.16503432379
1619,133670.84743368314
1620,152040.16813495825
1621,140774.86406365316
1622,135774.23844097118
1623,257758.6464363785
1624,209634.6958577118
1625,116207.48131510708
1626,166289.31512987692
1627,191243.17160493124
1628,287580.7194282435
1629,182740.9216969634
1630,352827.42689874594
1631,230942.79875988196
1632,247959.1905830515
1633,174339.30724198135
1634,185205.37606393528
1635,174878.5045419396
1636,151493.76835212734
1637,193895.54363097146
1638,175972.5087941301
1639,190656.60362442254
1640,252390.252903301
1641,181306.77564892874
1642,242291.16210998132
1643,214599.85787521506
1644,239773.25058081388
