id,SalePrice
1461,118766.66889684243
1462,162255.9426867936
1463,184808.56047661655
1464,204406.91014531782
1465,189148.83697231003
1466,169790.65005344345
1467,169574.65382505796
1468,164716.61459992718
1469,191382.79074634757
1470,118429.33976323935
1471,181191.30798546676
1472,99084.47927714
1473,95626.93430428764
1474,145792.44623593343
1475,109128.88601673974
1476,369015.01152398135
1477,252182.34211539326
1478,302238.45347975934
1479,308946.0327546939
1480,497585.2441875212
1481,335559.19939956395
1482,217374.11845747152
1483,179147.2641929608
1484,163778.22949356036
1485,187173.32936295716
1486,192982.64190348217
1487,327851.906245992
1488,226583.2264847528
1489,194650.66004142247
1490,224395.1756078061
1491,195633.10253643227
1492,92150.03406799132
1493,180259.10682987687
1494,275431.0924972731
1495,280308.9623301054
1496,229599.57203460045
1497,179500.39940158575
1498,171714.1174201728
1499,165508.95008131457
1500,162532.7215086805
1501,174255.2514958535
1502,150687.60643054463
1503,278520.9608582999
1504,235231.2473864887
1505,218115.09390024884
1506,186221.46351496616
1507,236703.75603459583
1508,200450.16860133098
1509,168695.03404807314
1510,142325.58167227232
1511,149156.28323181195
1512,166996.36282805042
1513,149162.47526254802
1514,160252.26586033351
1515,201775.03128194498
1516,150640.3829006554
1517,168508.2938268338
1518,129100.83578676742
1519,201623.76720006156
1520,127380.1836328737
1521,135237.28535347834
1522,169470.6270395531
1523,114102.6270653033
1524,128256.23906488396
1525,122244.14150786756
1526,110698.8346829866
1527,103667.68261353247
1528,137278.30169532506
1529,151475.67022791633
1530,188179.84210887246
1531,114423.57721539828
1532,90958.20455839224
1533,146269.19820950227
1534,123765.88060202102
1535,149740.76215153173
1536,109659.44482305895
1537,58640.912448090916
1538,147757.73119860844
1539,206775.94641333734
1540,89054.73341781432
1541,150812.38858064136
1542,142901.86081642858
1543,204633.32199410262
1544,79386.78642100403
1545,108560.4952892534
1546,136166.3980332593
1547,138586.83852202448
1548,133360.96672630016
1549,112529.21104310015
1550,133545.0643626781
1551,98714.08743377666
1552,134212.41242279625
1553,146782.00206333047
1554,115558.29843431413
1555,162078.4328893916
1556,94027.98959651042
1557,98698.14501268743
1558,103285.13950969694
1559,62521.32861446689
1560,128928.18832913903
1561,134064.82424321267
1562,128129.1133899027
1563,116561.8706881673
1564,152676.4535427529
1565,150338.60769881646
1566,244697.85041169135
1567,76063.67800535406
1568,222253.89747070367
1569,129521.23387738618
1570,135493.2273444122
1571,122651.05324311974
1572,142600.0667394156
1573,227027.11110738985
1574,124945.48828988044
1575,219463.732623515
1576,243821.1234034229
1577,193428.67717187406
1578,148983.12355974742
1579,142033.68662335427
1580,198116.71632476317
1581,149604.37146521694
1582,126563.80295664069
1583,279037.57971098897
1584,212076.65910905128
1585,135024.26932992504
1586,68796.00670496232
1587,98539.83928291446
1588,148369.6588381516
1589,92890.08864648109
1590,135234.382851246
1591,93442.51783400541
1592,114370.42535791104
1593,121677.6795875199
1594,152489.40455263585
1595,98256.21967148887
1596,226353.13652360087
1597,200388.80407284055
1598,225235.25035549377
1599,158717.4799000687
1600,159739.14448516277
1601,65354.61283813658
1602,109327.07417833126
1603,77277.59226124601
1604,259537.37978383203
1605,237281.24629092123
1606,173341.6336213526
1607,189741.99545966228
1608,217176.17507544585
1609,182583.25122179536
1610,149284.82527446287
1611,143281.3298812555
1612,181953.94977536538
1613,164128.62101276516
1614,113215.6222265399
1615,92320.85553838665
1616,78029.19213837925
1617,92771.23907953218
1618,125082.13713470238
1619,137294.66186939253
1620,159734.23406952756
1621,138235.88856846
1622,139234.34683213886
1623,264146.4417024447
1624,208006.55981450417
1625,113469.78561507737
1626,166086.19012026073
1627,192020.854231624
1628,285633.2066530548
1629,185519.94761160223
1630,356572.123539864
1631,231127.1584278114
1632,248519.3527171485
1633,171576.18874619118
1634,187368.15180284015
1635,173951.43469799246
1636,153236.54777839617
1637,192634.1146435304
1638,176483.00014665961
1639,188235.3031666909
1640,251291.80466556852
1641,179528.55757057908
1642,247782.693274287
1643,217469.64542406428
1644,246003.91418511112
1645,194080.6266387097
1646,158394.0953697863
1647,162086.48822838056
1648,134053.25005621728
1649,143089.35895452075
1650,109820.36219128476
1651,123349.87436406441
1652,96742.03551625116
1653,102591.0932799067
1654,145873.55171922155
1655,128805.13235789647
1656,143863.9511020249
1657,147123.8474899538
1658,144827.83287574784
1659,117252.4616445178
1660,152914.50940409576
1661,461664.7578061626
1662,389120.86932515295
1663,361492.26145000505
1664,500377.03106049955
1665,298458.1002773425
1666,325337.95080320694
1667,381601.77749798074
1668,331857.3366116565
1669,297586.37509543693
1670,328305.5814849389
1671,240749.76449600412
1672,389076.3945005749
1673,286332.1487065376
1674,236817.60824965674
1675,193921.3276672196
1676,190091.22129656668
1677,217543.21082106864
1678,518759.22112710105
1679,387943.00783117785
1680,339244.93722680473
1681,241728.8577070035
1682,310993.15467501694
1683,181359.64815767785
1684,172581.43644723698
1685,171515.79284020246
1686,174318.86520841124
1687,168983.02932042393
1688,192908.70530178913
1689,191716.30194415996
1690,193066.4855608439
1691,181711.44742227902
1692,270025.4288926509
1693,176631.87958805915
1694,183346.26580987338
1695,168305.56583162147
1696,263996.0276024797
1697,173380.87126328493
1698,347303.47142578836
1699,323877.2037410292
1700,248075.25979149117
1701,262202.8162592863
1702,242719.70016335745
1703,241559.7703721191
1704,266062.2620962694
1705,242224.93086122285
1706,424132.0079094471
1707,214314.93006775968
1708,198597.2748890079
1709,260033.85578232852
1710,232042.7611573076
1711,274488.1329045524
1712,258466.73929632845
1713,264958.95429308765
1714,219306.7220290394
1715,209725.38906708
1716,177923.58318339384
1717,173151.91466216344
1718,137162.08955610692
1719,212792.20457326132
1720,237575.92930110294
1721,155730.8933240116
1722,127577.7007614113
1723,153484.73598054078
1724,206197.11343617883
1725,232757.10041833977
1726,190501.93836625761
1727,155882.52523920295
1728,170397.798709795
1729,177724.90133124602
1730,151765.92110341077
1731,117786.37925175224
1732,124704.77403661591
1733,109278.89487293837
1734,120589.01964700017
1735,126525.50316207095
1736,111891.21213829426
1737,314132.97676614614
1738,258167.88889631795
1739,251329.07601223656
1740,223170.45867311387
1741,186426.7791133221
1742,173592.39532816826
1743,174868.15437335765
1744,340703.1760959774
1745,233453.59481087816
1746,174283.40109429302
1747,219593.92432663238
1748,213352.60374076295
1749,146784.63078685096
1750,125682.47857868417
1751,243110.35997289311
1752,116890.77199217786
1753,148909.84446578065
1754,188913.47812113955
1755,168852.06804433695
1756,125152.87758528911
1757,123532.9521568273
1758,144821.7061132916
1759,167143.23810366768
1760,160482.7648903103
1761,142367.62220835075
1762,180546.4776876107
1763,183036.5763473196
1764,116448.98575752992
1765,133087.3578151434
1766,172833.25374218082
1767,216593.11131543588
1768,140721.2262086452
1769,179115.73007184017
1770,149228.85469189956
1771,126143.67393985465
1772,128386.5409977034
1773,127000.3224255605
1774,140334.975060996
1775,141783.27550024758
1776,124429.73260274401
1777,108361.73357713503
1778,138902.85107140892
1779,107925.55322465107
1780,182904.1814348645
1781,134013.34094369676
1782,86650.12307253366
1783,139161.38660945912
1784,108573.73030545894
1785,128383.63165536255
1786,150417.82644364887
1787,161531.54364078262
1788,61934.43669005594
1789,97391.64442145514
1790,78900.42023742078
1791,184782.43094580743
1792,161575.2460113604
1793,128409.83543834763
1794,158369.86125506362
1795,137542.5868633143
1796,119639.20997222414
1797,108251.64113381981
1798,124771.82702201277
1799,107498.75812060611
1800,124653.48221586272
1801,128592.66219093904
1802,140062.47792813825
1803,148314.54912742018
1804,139478.8329968729
1805,134147.34122491156
1806,123056.12294199927
1807,122041.29596016483
1808,118175.31914798322
1809,120141.33869131813
1810,138558.49798478754
1811,93650.66630833228
1812,93470.07461779405
1813,129277.74785298295
1814,94086.04681876911
1815,54637.734804225984
1816,107147.15026031433
1817,104891.43492089247
1818,151944.1308408427
1819,120782.82826556193
1820,49679.903186094845
1821,116171.6257848871
1822,150811.94289343315
1823,38651.053144060395
1824,134899.29363204498
1825,120762.53525586826
1826,101445.78050287666
1827,100272.54690352609
1828,128659.11669090338
1829,117259.5667386073
1830,144963.9227163699
1831,152818.24034060485
1832,75210.44533561252
1833,126994.34692957981
1834,116302.33149312444
1835,120559.74668460838
1836,129026.45929278649
1837,88163.02817774078
1838,134666.5354112135
1839,99884.83393500034
1840,143188.02170166076
1841,132399.84826026813
1842,89227.29367970854
1843,130289.0761423247
1844,145519.2328333017
1845,137751.64239674553
1846,155474.29189082453
1847,165525.15601216635
1848,54145.9539188758
1849,110290.00528592967
1850,118237.33495363026
1851,159059.33514516082
1852,121506.70696747715
1853,125541.13783895603
1854,172096.77494080368
1855,162135.27060736378
1856,222086.40274382784
1857,161656.41404900383
1858,137436.7288463859
1859,120842.7227727771
1860,150502.78059209077
1861,120374.96957441307
1862,302787.7731660895
1863,288676.3710096315
1864,288782.90702212474
1865,359163.6437114529
1866,331029.4857599843
1867,216586.87151749994
1868,289038.4502178145
1869,195364.70485824917
1870,218600.04110223526
1871,275222.08738878375
1872,173684.4781289527
1873,244776.51929106025
1874,145857.4467952771
1875,199605.29000723094
1876,201966.06593856154
1877,202008.48275555545
1878,204830.97607728778
1879,131150.5082454647
1880,132259.8210357952
1881,230915.89154949845
1882,240630.2606545004
1883,188367.65840485485
1884,202812.27837683563
1885,239738.7744527826
1886,280566.65798172355
