id,SalePrice
1461,117432.5262889232
1462,159622.29043989873
1463,182997.22041178885
1464,201001.71605723893
1465,192306.67101870224
1466,169612.78511646634
1467,171641.1872277239
1468,164393.13361480198
1469,191639.37763429215
1470,116387.51642853515
1471,182879.50937613458
1472,97432.13757461685
1473,95060.9098535546
1474,144855.61659785933
1475,109693.22471063545
1476,369251.21437494457
1477,251431.508052259
1478,304731.29057440243
1479,316661.34953168896
1480,507161.3992533873
1481,330824.91646194895
1482,217246.5050439253
1483,177557.4806509016
1484,165660.18939630318
1485,186157.16612595218
1486,192144.65435615688
1487,324810.8502864954
1488,234156.95660962004
1489,192217.99114978564
1490,222626.36794213083
1491,194147.84263988616
1492,91777.56503457356
1493,184030.48389205098
1494,276931.1302919247
1495,280373.81227867206
1496,231102.89975078765
1497,177080.55429965016
1498,171895.70769746858
1499,163296.55412657614
1500,157485.0805346705
1501,172944.58883892445
1502,148939.0621000449
1503,288512.7447038486
1504,234638.51890153394
1505,219224.2463604917
1506,190440.19100523554
1507,237245.166248961
1508,201424.19362089908
1509,167185.91694577012
1510,142554.09227056857
1511,143153.58468932577
1512,164628.07986274868
1513,143146.3999605078
1514,149621.91294092927
1515,200874.6999358921
1516,150212.10411675944
1517,170949.15107068882
1518,132156.97779707244
1519,201999.67256202237
1520,127118.87479071006
1521,133682.61805395034
1522,168144.74601988407
1523,112945.22711041421
1524,127709.59931799384
1525,120711.27459562397
1526,111732.04689892271
1527,103245.77214532065
1528,137418.62650401317
1529,151639.16640747074
1530,184279.60171203554
1531,110252.10573092462
1532,92836.44019286014
1533,144965.56316696815
1534,123156.57442980536
1535,149879.56349181873
1536,110873.03726866697
1537,59879.64649450867
1538,148361.76684680057
1539,185747.40461178674
1540,90155.6722811173
1541,151942.9105641553
1542,140050.0746065309
1543,200939.31354337092
1544,79750.2570106116
1545,111804.5918132711
1546,135327.1718342463
1547,135817.65991268962
1548,133615.51381984883
1549,115638.4745626673
1550,133528.14789008116
1551,102867.57261111253
1552,132793.52978030435
1553,147527.98178760003
1554,115247.85103610465
1555,161896.41616337615
1556,90065.34086250897
1557,97272.95559775224
1558,98514.08348884089
1559,67985.64602418474
1560,131082.1381673251
1561,123933.3113893159
1562,128709.10355270794
1563,116984.06070603091
1564,154545.32454044104
1565,148078.05553356992
1566,243020.2281702803
1567,75902.06984084698
1568,219073.67829672675
1569,128326.3700247832
1570,140311.9357896906
1571,124350.38070572403
1572,142573.38361448137
1573,243170.98695029618
1574,120563.6121102473
1575,219907.29654493282
1576,243029.40768279
1577,193415.14278243773
1578,147837.3090840043
1579,139029.9236534827
1580,199121.45571419055
1581,150868.21557475143
1582,125078.33708773373
1583,287104.9679583518
1584,214699.09073523607
1585,134555.7623828494
1586,71498.9633196786
1587,97132.6302384129
1588,147230.2199887741
1589,94781.51720184472
1590,135412.13435397574
1591,93647.9812641234
1592,116554.1208205702
1593,121950.71141884221
1594,135707.4249791478
1595,100139.23636199282
1596,226165.23759765763
1597,198086.2437488174
1598,223959.959140838
1599,160884.35568562185
1600,160985.2457735787
1601,65849.23579235068
1602,108576.1195773795
1603,77140.7079230095
1604,255212.46721977423
1605,240295.4842622737
1606,173929.84555865946
1607,174255.56281103994
1608,218060.9737825626
1609,185461.75576210342
1610,153477.154206539
1611,142494.57385042935
1612,180496.55196935157
1613,163318.5103281959
1614,115626.03829394169
1615,94374.527899108
1616,78829.11270613117
1617,92846.86512610267
1618,124554.2086595335
1619,136349.55760367008
1620,155471.5933083515
1621,140619.00816541654
1622,138204.0127480382
1623,262768.8843995907
1624,208346.04110090577
1625,115986.94115394741
1626,166032.30391650126
1627,190676.8370887054
1628,285179.21795890306
1629,183230.94416497278
1630,353860.85756442265
1631,224041.0242179707
1632,247178.46138704786
1633,172873.34089699638
1634,185834.53585276648
1635,175011.9679172608
1636,153173.28909416174
1637,190025.7359777153
1638,178291.10353709207
1639,188273.92869953558
1640,250442.65923908592
1641,179131.76656784327
1642,244254.1104074469
1643,215538.9681283505
1644,241329.80537390994
1645,196208.012315492
1646,158352.70345435213
1647,161128.6972940812
1648,135073.71356628148
1649,142146.18977646506
1650,108754.92436594437
1651,122623.88304745052
1652,97359.19595952668
1653,102157.9164994377
1654,144438.74761194573
1655,133319.04639777142
1656,142669.46349110428
1657,145556.76418316874
1658,143105.9211973459
1659,117203.59867251442
1660,154016.89981543904
1661,458394.7180160382
1662,390060.8781644909
1663,361640.16094293195
1664,511708.15086609655
1665,299520.20452373615
1666,328717.7212998563
1667,381163.721889896
1668,334764.30977090023
1669,295636.64015808766
1670,336586.3542438575
1671,243661.53139205094
1672,419920.18421212205
1673,290309.4001432929
1674,234903.1732701868
1675,193151.15065875664
1676,188701.85552426305
1677,215069.89576883908
1678,470378.37193582463
1679,403486.8703545081
1680,341299.2105535008
1681,242967.2143096739
1682,311069.71162074315
1683,179886.13884785405
1684,174089.7299047161
1685,171167.8003802379
1686,174502.12412701745
1687,169509.6444275353
1688,190282.33990744012
1689,191892.13780884695
1690,193497.94571186262
1691,183343.9445694288
1692,273173.6714494803
1693,176483.9099663921
1694,183446.1911088911
1695,165781.76528489703
1696,261578.2848304094
1697,172521.16823929566
1698,344148.6685445132
1699,307564.21465374954
1700,247564.9884762664
1701,262832.48138943315
1702,243344.63243377735
1703,244502.16438065335
1704,267093.6254003086
1705,243497.73055147906
1706,448609.8314021004
1707,216520.8131147031
1708,197352.98515331434
1709,259685.43937466698
1710,229232.4608634653
1711,273254.1689952093
1712,262395.742925596
1713,268143.4750847298
1714,220291.64604919273
1715,206883.85739617568
1716,179278.18997378007
1717,173880.47374787965
1718,138432.83316564327
1719,213434.1876847946
1720,236664.07216639436
1721,157949.58617839814
1722,129011.24088551188
1723,153865.37150079993
1724,205433.50827155364
1725,233567.26009118324
1726,189896.03198518863
1727,157081.36486119672
1728,171927.22969399183
1729,174476.94983073455
1730,159138.3191096243
1731,119752.4909508022
1732,125206.85835353368
1733,111171.7734835042
1734,119120.69123362759
1735,128260.97740267392
1736,113480.95777716696
1737,320178.52036844747
1738,258701.3777648257
1739,252606.66896838264
1740,225668.40394294146
1741,185706.9191855812
1742,172263.7552550014
1743,175089.60783312915
1744,320534.09606526536
1745,224173.6767866248
1746,176454.50035269887
1747,217879.19277465707
1748,209663.5752799221
1749,149258.42379710358
1750,124538.75061590086
1751,246256.15156405262
1752,116244.26589676969
1753,151305.19007593216
1754,189044.7984022545
1755,169199.42078038206
1756,125000.50619253959
1757,122847.08235875976
1758,143987.77188494807
1759,164519.8777177237
1760,161072.26706663758
1761,142487.6382583674
1762,178172.73065591988
1763,183221.95436354086
1764,115619.08782937391
1765,164840.9695615729
1766,174787.18688802954
1767,216168.11774142546
1768,137351.01809929562
1769,178923.90266663214
1770,149858.25685888503
1771,126125.2021501142
1772,134959.3470394988
1773,126655.36900198943
1774,144046.09564293327
1775,140772.75192320722
1776,121501.13417775922
1777,109137.64767270748
1778,138829.60474726744
1779,112168.20164436202
1780,182251.87333830004
1781,131695.1531487608
1782,85640.25691141037
1783,141113.01826149918
1784,103902.63207581625
1785,125591.61239554666
1786,147975.6143720097
1787,163722.48640921406
1788,57433.65972224056
1789,98579.0298655142
1790,79711.95196056366
1791,181611.8483914007
1792,159945.27234024357
1793,126999.42736346078
1794,159853.1697202246
1795,137816.15992690183
1796,123039.53978674619
1797,108035.0886795821
1798,123964.60172752908
1799,107444.59633259133
1800,128066.43544730573
1801,128671.23169448586
1802,141184.29543612179
1803,147422.2541116124
1804,138734.254400082
1805,134140.4040778771
1806,125236.63947462315
1807,122885.67519042325
1808,122847.79353809162
1809,120982.64254818372
1810,138770.5935208173
1811,91701.18349693307
1812,93761.58568300979
1813,126238.35219460928
1814,94866.11129039212
1815,55144.2181149769
1816,104829.2245477831
1817,105902.18390537283
1818,151905.197405642
1819,120236.31916208456
1820,54915.347908683114
1821,114217.56412340423
1822,152046.17136721453
1823,44427.10706626731
1824,130890.62049344301
1825,126020.47903609567
1826,102444.29586127814
1827,99435.71704357248
1828,128819.28500559935
1829,117275.87047021897
1830,146130.96176214344
1831,153384.65168740918
1832,78779.9849252077
1833,128541.22350241023
1834,117335.9290937976
1835,118022.0840158272
1836,123954.36785929906
1837,86947.67403574426
1838,131678.87476022262
1839,95784.48831806912
1840,139741.556193644
1841,134669.19061984887
1842,88989.74303373229
1843,129479.38704698328
1844,141313.60395542785
1845,136800.86259172158
1846,154198.39836138795
1847,160990.14871711304
1848,55422.88504901916
1849,113334.77921003943
1850,119594.9894557224
1851,157907.05726360122
1852,121338.02001277337
1853,126363.37541844959
1854,171402.17846968706
1855,161691.79367410898
